.pred_class	identifier	drug	gene	slope	bottom	top	inflection	IC50	stdIC50	down	r2	rse	bic	aic	AUC	Normalized_Intensity_0	Normalized_Intensity_1	Normalized_Intensity_10	Normalized_Intensity_100	Normalized_Intensity_1000	Normalized_Intensity_10000	Unique_Peptides_0	Unique_Peptides_1	Unique_Peptides_10	Unique_Peptides_100	Unique_Peptides_1000	Unique_Peptides_10000	Description	Mean_Intensity	Gene names	DMSO_percentile	MAD	beginningOfCurve	endOfCurve	linearSlope	R2_Bins
non-regulated	Gemcytabine:Q2VYF4	Gemcytabine	Q2VYF4	19.4458287622767	0.173665778738247	0.629610748189378	402.698150713625	402.698150713625		TRUE	0.136064520604308	0.943053173181173	18.6907946843834	19.7319973382431	0.502380096302849	0	1	1.51845037333411	0	0.342471317272895	0	0	1	1	0	1	0	LETM1 domain-containing protein LETM2, mitochondrial	0	LETM2	0	0.499999999999608	0.629610748189378	0.173665778738247	-0.0997438977575836	R_Bin_3
non-regulated	Gemcytabine:Q9P2R6	Gemcytabine	Q9P2R6	0.000543273728457683	0.00203215748181438	1.00188606684062	845.800791522063	845.800791522063		TRUE	0.192141675682231	0.658958810135253	14.3892550123303	15.43045766619	0.502405401010844	1	0	0.961446880531594	0	0.829470521993988	0.714834542246176	2	0	2	0	3	2	Arginine-glutamic acid dipeptide repeats protein	26023555	RERE	0.293234048016433	0.477849008438835	0.503187118547691	0.501623682019351	0.00288963990517858	R_Bin_3
non-regulated	Gemcytabine:P10301	Gemcytabine	P10301	0.000874760185564549	-0.00101015389940498	1.00773437331233	61.1358864493733	61.1358864493733	21623.4088535657	TRUE	0.180222679764555	0.67527470307481	14.6827575720254	15.7239602258851	0.503507535208366	1	0	0	1.00509941837941	0.674878589763329	0.852079950260154	1	1	0	1	1	1	Ras-related protein R-Ras	14275621.6666667	RRAS	0.179355501348055	0.498534219757626	0.504777421227086	0.502237647960736	0.065432426827719	R_Bin_3
non-regulated	Gemcytabine:O95716	Gemcytabine	O95716	0.000198653937221792	0.00529644386634475	1.00039682909055	8178431068.07421	8178431068.07421		TRUE	0.0972028270452894	0.975862953736716	19.1011885884074	20.1423912422671	0.503803947455284	1	1.25864268273039	0	0	0	1.26102173673019	1	1	0	0	0	2	Ras-related protein Rab-3D	8467798.33333333	RAB3D	0.0989857491333933	0.503803947547129	0.504088431427842	0.50351946306552	-0.0705948389868634	R_Bin_3
non-regulated	Gemcytabine:Q9H2D6	Gemcytabine	Q9H2D6	0.124425922549286	0.0170522175154807	1.00205740114594	26.0644272187754	26.0644272187754	990.116541179255	TRUE	0.285623346849714	0.600893546163483	13.2823361567833	14.323538810643	0.503873096379684	1	0.830294728557537	0	0.619691293802558	0.896871412603819	0	1	1	0	2	2	0	TRIO and F-actin-binding protein	33112958.25	TRIOBP	0.334317627423289	0.330816002222935	0.673515172442091	0.335147176887962	-0.119445104401674	R_Bin_3
non-regulated	Gemcytabine:Q8NI37	Gemcytabine	Q8NI37	2.4126043958584e-05	0.0116318018716152	0.996152390958781	874633.750040642	874633.750040642		TRUE	0.179081531826014	0.687203420747906	14.8928868463593	15.9340895002191	0.503952829896595	1	0	0.98795052187876	0.947557415618954	0	0.57812866270187	1	0	1	1	0	1	Protein phosphatase PTC7 homolog	10172799.5	PPTC7	0.123122352034921	0.490001921410891	0.503987012616306	0.503918647176493	-0.0614214226500131	R_Bin_3
non-regulated	Gemcytabine:Q9UH92	Gemcytabine	Q9UH92	0.131681349086694	0.0234364419191479	1.00131641080318	24.2329049812182	24.2329049812182		TRUE	0.527751463517781	0.353995724474335	6.93274068845871	7.97394334231843	0.504196842908728	1	0.550311023658494	0.707851234874971	0.522438250940771	0	0.572303166989009	2	2	1	1	0	2	Max-like protein X	18931729.8333333	MLX	0.2298112723071	0.205629972770292	0.681804515179194	0.328056134667851	-0.113566577713275	R_Bin_3
non-regulated	Gemcytabine:O75828	Gemcytabine	O75828	0.0865058220690892	0.0444395024416855	1.00211269350871	13.1700286244819	13.1700286244819	515.27268909214	TRUE	0.245104681624678	0.619118617774799	13.6408852535472	14.6820879074069	0.505508513775613	1	0.7092258496922	0	0.809940091558591	0.892308702820798	0	1	1	0	1	1	0	Carbonyl reductase [NADPH] 3	33307478	CBR3	0.336628578764925	0.383339077911642	0.622881936288212	0.389560092111497	-0.104023181401589	R_Bin_3
non-regulated	Gemcytabine:Q8N9B5	Gemcytabine	Q8N9B5	-0.851277173022928	0.459367743481252	2.85918132618735	63509.9458440922	63509.9458440922		FALSE	0.158548361797485	0.623177575212278	13.7193007922047	14.7605034460644	0.505521655740202	1	0	0.652669406887185	0	0.65450144722496	0.861393711186869	2	0	1	0	1	2	Junction-mediating and -regulatory protein	12412071.1666667	JMY	0.156887918859931	0.325738131415979	0.459395307707424	0.871397281618534	0.017651528306344	R_Bin_3
non-regulated	Gemcytabine:O95405	Gemcytabine	O95405	0.213813861909645	-0.226335707205999	0.989556391139457	277.945228864144	277.945228864144	3360.42841903085	TRUE	0.204373004149352	0.920200100287214	18.3964164252682	19.4376190791279	0.505815367223849	1	0.643898413119633	0	1.55569338260379	0	0	1	1	0	1	0	0	Zinc finger FYVE domain-containing protein 9	6039807.66666667	ZFYVE9	0.0640647066375658	0.248938936052413	0.801034882220675	0.159501269474148	-0.153600053050146	R_Bin_3
non-regulated	Gemcytabine:Q14153	Gemcytabine	Q14153	0.0999778774764308	0.0544198344413609	0.997236946369184	13.4446699734584	13.4446699734584		TRUE	0.235688463909958	0.631587704318391	13.8801644409424	14.9213670948021	0.506222891842796	1	0.620963921592901	0.916215524378613	0	0	0.864476987207892	2	2	1	0	1	2	Protein FAM53B	8655317	FAM53B	0.101938631403261	0.404618125371472	0.639068646277619	0.375456969311611	-0.0987634958033674	R_Bin_3
non-regulated	Gemcytabine:Q96PY5	Gemcytabine	Q96PY5	6.57191163762337	-0.00194092362693602	0.542728968135501	4712.56337446992	4712.56337446992	137493.314270972	TRUE	0.185976307614911	0.73294821444344	15.6662232721195	16.7074259259792	0.50703753475547	1	0	0	0.658446029867741	1.05537388213296	0	1	0	0	1	1	0	Formin-like protein 2	12697847	FMNL2	0.161253049171909	0.484968217653123	0.542728968135501	0.00191142854309493	-0.0335837806780966	R_Bin_3
non-regulated	Gemcytabine:Q96IZ5	Gemcytabine	Q96IZ5	3.438844704379e-06	0.0514334130170659	0.964332415410676	1.23090016923633e+39	1.23090016923633e+39		TRUE	0.40167458097256	0.396710393571169	8.2998009918697	9.34100364572943	0.507950844882716	1	0.571134452841777	0.670515778979056	0	0.57628398722074	0.650719835272113	1	1	1	0	1	2	RNA-binding protein 41	7563580.75	RBM41	0.0861471305687508	0.15266876937948	0.507955362724235	0.507946327041187	-0.06861337141376	R_Bin_3
non-regulated	Gemcytabine:Q9NX38	Gemcytabine	Q9NX38	0.000204577348602739	0.0101307353048179	1.00144005399647	4.96829156092037e+23	4.96829156092037e+23		TRUE	0.358259915336293	0.424259885512691	9.1054771247109	10.1466797785706	0.508376572323995	1	0.644663826864207	0.651555310482966	0	0.490586367119019	0.757650715475211	1	1	1	0	1	1	Protein Abitram	5837862.2	ABITRAM	0.0614969829246373	0.196343178352725	0.508668415558445	0.508084727891968	-0.0664438317812136	R_Bin_3
non-regulated	Gemcytabine:Q15906	Gemcytabine	Q15906	-88.5212525960809	0.451494030048742	0.575105951069651	48.8659545703379	48.8659545703379	10	FALSE	0.0424607317466263	0.511493249183454	11.3493353115293	12.390537965389	0.508628236396042	1	0	0.352181762492001	0.535267162532844	0.538891423491904	0.651155159557624	2	1	1	1	3	2	Vacuolar protein sorting-associated protein 72 homolog	36367334.1666667	VPS72	0.356271665168828	0.087680738022357	0.451494030048742	0.575105951069651	0.00158672766584785	R_Bin_3
non-regulated	Gemcytabine:Q6PJ61	Gemcytabine	Q6PJ61	-4.43875554111413	0.481601490617652	35.7709036175476	20659.6448689869	20659.6448689869	1112550.71642596	FALSE	0.456307875886884	0.954697633821621	18.8380587833858	19.8792614372456	0.508765997479105	1	0	0	1.40804021436673	0	1.83658198949605	1	0	0	2	0	2	F-box only protein 46	12122875	FBXO46	0.153806650404416	0.481627141576113	0.481601490617652	1.83644045471721	0.159741433195628	R_Bin_3
non-regulated	Gemcytabine:A0A096LP49	Gemcytabine	A0A096LP49	5.41169953971576	-0.008210912929936	0.690095721377202	505.879651675732	505.879651675732	4945.88929376545	TRUE	0.224279021677897	1.04794637769218	19.9563750317743	20.9975776856341	0.509067609173843	1	0	0	1.76131053470744	0	0	1	0	0	1	0	0	Coiled-coil domain-containing protein 187	8016476	CCDC187	0.0926948260367184	0.49999999979048	0.690095721377202	-0.00821084520649545	-0.0925339847226446	R_Bin_3
non-regulated	Gemcytabine:Q53EP0	Gemcytabine	Q53EP0	-9.78156099800738	0.491777346779063	15.9587456112998	12280.1531892706	12280.1531892706	181115.321702405	FALSE	0.592664380859791	0.978912834456289	19.1386339041854	20.1798365580451	0.509241412234995	1	1.457549332765	0	0	0	2.32078019890002	1	1	0	0	0	1	Fibronectin type III domain-containing protein 3B	6652799.5	FNDC3B	0.0729233534471691	0.491777346950562	0.491777346779063	2.32071685997202	0.06375008560586	R_Bin_3
non-regulated	Gemcytabine:Q96A37	Gemcytabine	Q96A37	0.450438612283344	0.0528921640566947	1.09626918620413	13.6492912872093	13.6492912872093		TRUE	0.164186125198623	1.34840613055737	22.9814650235021	24.0226676773618	0.509246312674733	1	0	2.26418814021637	0	0	0	1	0	1	0	0	0	E3 ubiquitin-protein ligase RNF166	12612834	RNF166	0.159840801129798	0.269885330158485	0.993540601053662	0.103741535018656	-0.207548232577611	R_Bin_3
non-regulated	Gemcytabine:Q8TCU6	Gemcytabine	Q8TCU6	0.12201481603686	0.016263161224788	0.997870773140478	34.3441594148928	34.3441594148928	1031.58420138454	TRUE	0.278403406529002	0.604871047404371	13.3615061511152	14.402708804975	0.509441962880429	1	0.725469707454862	0	0.941309897459739	0.703153978660954	0	2	1	0	1	1	0	Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein	9532840.4	PREX1	0.114777249967903	0.334392922187056	0.674864485895839	0.343650330269951	-0.117875351112057	R_Bin_3
non-regulated	Gemcytabine:Q969Q5	Gemcytabine	Q969Q5	-2.62126459977931	0.483419088537271	93.3458189251887	61701.2433438751	61701.2433438751		FALSE	0.38124813858266	0.649904394298718	14.2232258613289	15.2644285151887	0.509478008154555	1	0	0.576007073094783	0.799813414978606	0	1.26712599233007	2	0	1	2	2	2	Ras-related protein Rab-24	32413572	RAB24	0.330851200410836	0.399904454761404	0.483419088537333	1.26433245610916	0.0445553229581192	R_Bin_3
non-regulated	Gemcytabine:P23229	Gemcytabine	P23229	10.3759602193469	0.245300772005186	1.07232241816884	4.00923224856348	4.00923224856348	175.447336688281	TRUE	0.554559758240916	0.605034091133202	13.3647403298876	14.4059429837473	0.510483702566528	1	1.14412631000293	0	0	0.980962258038157	0	3	1	0	0	1	0	Integrin alpha-6	11542803.8	ITGA6	0.144819617409167	0.245300772005187	1.07232241816884	0.245300772005186	-0.156842633025552	R_Bin_3
non-regulated	Gemcytabine:Q9Y2D9;Q9UFB7	Gemcytabine	Q9Y2D9;Q9UFB7	0.000685704569112679	0.00406519250518771	1.01772773669612	3256.10982685853	3256.10982685853		TRUE	0.292286386977475	0.467512738134607	10.2704418132536	11.3116444671133	0.511701776378619	1	0	0.467119281762658	0.87211700789371	0.663067254842294	0.649360562322794	2	0	1	1	1	1	Zinc finger protein 652	14739166.25	ZNF652;ZBTB47	0.18564642444473	0.256290469619122	0.512702060973721	0.510701487601941	0.0183143514934829	R_Bin_3
non-regulated	Gemcytabine:O95678	Gemcytabine	O95678	-10.3737690211026	0.373425213808964	1.01264760897893	813.354576688299	813.354576688299		FALSE	0.417327123917785	0.58565483310652	12.9740897931966	14.0152924470563	0.512775962489672	1	0.493818002622299	0	0	0.945542803367104	1.01264973414185	1	1	0	0	1	1	Keratin, type II cytoskeletal 75	11521760	KRT75	0.144049300295288	0.24690900131115	0.373425213808964	1.01264760897576	0.0405263735126761	R_Bin_3
non-regulated	Gemcytabine:Q8IY95	Gemcytabine	Q8IY95	0.416085221602781	-0.00123407415861603	1.05929103190203	25.9802855461101	25.9802855461101	263.273564470853	TRUE	0.472506676405929	0.663012734245264	14.4628530288961	15.5040556827559	0.513953216108811	1	1.18752848428338	0	0.9437029453222	0	0	1	1	0	1	0	0	Transmembrane protein 192	13197833.6666667	TMEM192	0.168571061753755	0.26745452231499	0.963823524398174	0.0809454863822064	-0.217682357357941	R_Bin_3
non-regulated	Gemcytabine:Q96KQ7	Gemcytabine	Q96KQ7	-2.2851178649934	0.491986444459314	14.3554118190165	39574.952024157	39574.952024157	1608937.7087336	FALSE	0.230038821428807	0.674997120603218	14.6778237658871	15.7190264197468	0.51429283174677	1	0	0.896444495190849	0	0.568978667593752	1.06419297357912	2	0	3	0	1	2	Histone-lysine N-methyltransferase EHMT2	14563184	EHMT2	0.182693542174862	0.448222206094998	0.491986444461558	1.06524989080341	0.0323273250138858	R_Bin_3
non-regulated	Gemcytabine:Q16533	Gemcytabine	Q16533	-242.242188784623	0.249236833309326	0.943178949856335	122.280763819799	122.280763819799	10	FALSE	0.460579183642944	0.612506749159391	13.512042201529	14.5532448553887	0.514705681459631	1	0	0	0	0.955960282184494	0.93039836372208	2	0	0	0	2	2	snRNA-activating protein complex subunit 1	10894968.5	SNAPC1	0.134677108743099	0.249236833309326	0.249236833309326	0.943178949856335	0.0719963618618252	R_Bin_3
non-regulated	Gemcytabine:Q9UI14	Gemcytabine	Q9UI14	0.0887772752429753	-0.000484867617241894	1.0096480712948	50.2866130042291	50.2866130042291		TRUE	0.222508964573723	0.646314043209082	14.1567489126722	15.1979515665319	0.514759000472821	1	1.00171259129281	0	0.714251755006627	0	0.751750228713667	1	1	0	1	0	1	Prenylated Rab acceptor protein 1	64488217	RABAC1	0.462190268327128	0.38693097449582	0.640597301393419	0.388061486746118	-0.100918139294385	R_Bin_3
non-regulated	Gemcytabine:Q96AG3	Gemcytabine	Q96AG3	0.167468761834354	0.0231270936588687	1.01434364228994	28.544498778336	28.544498778336	395.955531018296	TRUE	0.169829572385292	0.899178975540021	18.1191078356615	19.1603104895212	0.514786646996272	1	0	1.04376226567904	1.32120036644383	0	0	1	1	1	1	0	0	Solute carrier family 25 member 46	8338454.25	SLC25A46	0.0979586596482219	0.428487390427272	0.737285345953285	0.293390175578276	-0.134930339978149	R_Bin_3
non-regulated	Gemcytabine:Q9H061	Gemcytabine	Q9H061	1.30266240801101e-05	0.37255526743442	0.657273940608123	1.7937436688599e+49	1.7937436688599e+49		TRUE	0.127961169202525	0.6252484084454	13.7591109562258	14.8003136100856	0.515016559608524	1	0	0.4827296119023	0.868430402910764	0.604363585913729	0	2	1	3	1	2	1	Transmembrane protein 126A	27111963	TMEM126A	0.299268198741815	0.419196506820207	0.515021897175124	0.515011222041733	-0.0800345271785814	R_Bin_3
non-regulated	Gemcytabine:Q9H0X4	Gemcytabine	Q9H0X4	-13.672837642321	0.233779828236589	1.08729136587727	224.096504505863	224.096504505863	11482.3516110373	FALSE	0.544512157380781	0.624910607631108	13.7526260054027	14.7938286592625	0.515393394530389	1	0	0	0	1.20969687958554	0.96487977181648	2	1	1	0	1	1	Protein FAM234A	15327945.75	FAM234A	0.194633457439979	0.233779828236589	0.233779828236589	1.08729136587727	0.0986711285096862	R_Bin_3
non-regulated	Gemcytabine:P15918	Gemcytabine	P15918	-0.0566861139958532	-0.00103429406808013	1.11683911672513	474.198907320801	474.198907320801	27060.0419956506	FALSE	0.202512522849484	0.703346492044356	15.1715184251396	16.2127210789993	0.515464194693917	0	0	1	0.97048960498194	0	0.694802921406215	0	0	1	1	0	1	V(D)J recombination-activating protein 1	0	RAG1	0	0.449249514620334	0.426327121130296	0.606080204625917	0.0984144060575147	R_Bin_3
non-regulated	Gemcytabine:Q9Y2R2	Gemcytabine	Q9Y2R2	-6.85651326132523	0.405015544683759	0.857802222433388	601.769830209424	601.769830209424	13568.1204394874	FALSE	0.263408984178721	0.605419727951281	13.3723864571509	14.4135891110106	0.515570242309972	1	0.630809138211529	0	0	0.844337272670515	0.857783577509402	1	2	0	0	2	2	Tyrosine-protein phosphatase non-receptor type 22	12928746.6666667	PTPN22	0.165361407112595	0.315404569105907	0.405015544683759	0.857802220496779	-0.00201422025931524	R_Bin_3
non-regulated	Gemcytabine:Q9UPV0	Gemcytabine	Q9UPV0	4.26345469466568e-05	0.0863138480289949	0.945501883612761	2894529.73054772	2894529.73054772		TRUE	0.190668014025662	0.663485577654027	14.4714080660109	15.5126107198706	0.516012488390908	1	0	1.0130734848869	0.677000854355125	0	0.784173490241763	1	0	1	2	0	1	Centrosomal protein of 164 kDa	12458402	CEP164	0.157529849788163	0.490492624226901	0.516065204766374	0.515959772013343	-0.0404344336949418	R_Bin_3
non-regulated	Gemcytabine:Q9P243	Gemcytabine	Q9P243	0.00331520991579885	-0.000665583307662454	1.023593773888	7187.5145953532	7187.5145953532		TRUE	0.297795280981566	0.469626135380747	10.3245657230887	11.3657683769484	0.516070199183174	1	0.710054886217262	0	0.832573938964625	0.672104852908119	0.408048473848862	1	1	0	1	1	1	Zinc finger protein ZFAT	15568272.6666667	ZFAT	0.196430864039029	0.254266909671716	0.520956087371688	0.511183752002797	-0.0640295369062427	R_Bin_3
non-regulated	Gemcytabine:O00478	Gemcytabine	O00478	-6.58977985561138	0.333586286237546	0.781148209384937	91.3438077260574	91.3438077260574		FALSE	0.241022633055432	0.628156203576208	13.8147890729879	14.8559917268476	0.516139007640246	1	0	0	0.621928268148049	1.02860494882855	0.533643696646393	1	0	0	1	1	1	Butyrophilin subfamily 3 member A3	14053057.75	BTN3A3	0.177044550006419	0.290545399488064	0.333586286237546	0.781148209384921	0.0393131885104475	R_Bin_3
non-regulated	Gemcytabine:Q9Y587	Gemcytabine	Q9Y587	14.5065158500052	0.00104605455466524	2.07355896595182	377.84654355656	377.84654355656	921865.009076172	TRUE	0.314479239081062	2.49968326182662	30.388354355527	31.4295570093868	1.48376325561608	1	4.66997656547958	0	2.62425909108895	0	0	1	1	0	1	0	0	AP-4 complex subunit sigma-1	2821028	AP4S1	0.0368468352805238	0.812129549915985	2.07355896595182	0.00104605455466524	-0.468162017295708	R_Bin_3
non-regulated	Gemcytabine:Q86X52	Gemcytabine	Q86X52	-0.72909584181089	0.463959491003704	7.0048064896831	376696.169997043	376696.169997043		FALSE	0.135396959615478	0.656501192592634	14.3444167888002	15.3856194426599	0.517392466569064	1	0.74579847552221	0	0	0.765128173377715	0.875745055839342	2	1	0	0	1	2	Chondroitin sulfate synthase 1	12775591	CHSY1	0.162536911028373	0.37412480239303	0.464064469217021	0.897286969465602	-0.0160938750639079	R_Bin_3
non-regulated	Gemcytabine:Q6P4Q7	Gemcytabine	Q6P4Q7	0.0464694088702147	0.130707161800947	1.00712834984458	0.190733514818157	0.190733514818157	13.666759348319	TRUE	0.0957936076401372	0.995342890585947	19.338370162168	20.3795728160277	0.517427348157326	1	0	1.43144356057574	0	1.11048413641347	0	1	0	1	0	2	0	Metal transporter CNNM4	22317522.25	CNNM4	0.263961997689049	0.528830944350591	0.57549165403834	0.460564020069309	-0.088571175752438	R_Bin_3
non-regulated	Gemcytabine:Q8N653	Gemcytabine	Q8N653	0.000677466466911087	-0.000950414469697089	1.03563414579591	110.426077940685	110.426077940685	13118.4219193003	TRUE	0.328452853620707	0.427733709170961	9.20333259020019	10.2445352440599	0.517561401179265	1	0	0.626043930650903	0.628969044080055	0.663897822541256	0.740985733056006	2	0	1	1	1	2	Leucine-zipper-like transcriptional regulator 1	29728891.1666667	LZTR1	0.314931313390679	0.185688872648897	0.518572019990858	0.51655078125496	0.0199870641809414	R_Bin_3
non-regulated	Gemcytabine:Q70CQ3	Gemcytabine	Q70CQ3	-1.23870950345044	0.517956960566828	59.6369829994947	640020659616.58	640020659616.58	10	FALSE	7.9296513799676e-10	0.516799198828954	11.4731754913655	12.5143781452252	0.517956961455001	1	0.453604027685944	0.45123920317974	0	0.675555405465314	0.527342610409077	1	1	1	0	2	1	Ubiquitin carboxyl-terminal hydrolase 30	16325669.5	USP30	0.205546283219926	0.112158100778929	0.517956960566836	0.517956973217704	-0.0613906290798927	R_Bin_3
non-regulated	Gemcytabine:Q96B36	Gemcytabine	Q96B36	0.0442401125001588	0.0336483903088119	1.00269151312998	32.5600507267221	32.5600507267221		TRUE	0.172843077915471	0.705917086497236	15.2152961372953	16.256498791155	0.518481315903175	1	1.15612110491531	0	0	0.691779004484948	0.688719756406681	2	2	1	0	1	2	Proline-rich AKT1 substrate 1	38338695	AKT1S1	0.367826421877006	0.463151971896856	0.579842378920127	0.457113573615182	-0.0842693576930766	R_Bin_3
non-regulated	Gemcytabine:Q8IYR2	Gemcytabine	Q8IYR2	0.000121090291715133	-0.000989925556027961	1.03848134167382	4.84929296340543	4.84929296340543	2400.33811496689	TRUE	0.150329746526738	0.713812621517165	15.3487685813735	16.3899712352333	0.518686705148357	1	0	1.03198914606264	0.668608768480365	0.958634531493003	0	2	0	1	2	3	1	SET and MYND domain-containing protein 4	11608267.5	SMYD4	0.145204775966106	0.497199183096601	0.518867846460336	0.518505563845933	-0.0710707652315219	R_Bin_3
non-regulated	Gemcytabine:Q86V97	Gemcytabine	Q86V97	4.74830519232424	0.270986921708027	0.882970998556839	10.6088174272733	10.6088174272733	19.2218119604983	TRUE	0.50110618910219	0.479691051117554	10.5790297028353	11.620232356695	0.518933717556716	1	0.766201951694735	0.619050101299111	0	0	0.80577859550803	2	3	2	0	0	1	Kelch repeat and BTB domain-containing protein 6	7875623.2	KBTBD6	0.09012710232379	0.194007961778367	0.882970998409521	0.270986921708032	-0.111107513681233	R_Bin_3
non-regulated	Gemcytabine:Q03154	Gemcytabine	Q03154	0.000220921743996504	0.00516530248786155	1.0329750747006	2993.6642061066	2993.6642061066	1033417.2533751	TRUE	0.156936937326371	0.69339026680575	15.0004386196961	16.0416412735558	0.519328496905779	1	0	0.815553209778358	0.890615802850646	0	0.961127669730383	1	1	1	1	0	3	Aminoacylase-1	13314460.6666667	ACY1	0.169598151238927	0.461235338029027	0.519655270271106	0.519001723401223	-0.0034085445221657	R_Bin_3
non-regulated	Gemcytabine:O43903	Gemcytabine	O43903	0.000368343637082795	-0.000402240043006679	1.03977249173668	297.545388404596	297.545388404596	61022.7221141289	TRUE	0.138096675203504	0.721083955759176	15.4703895528013	16.511592206661	0.51989984692575	1	0	1.07187322431303	0	0.864852116964844	0.790913987339304	1	0	2	0	1	1	Growth arrest-specific protein 2	8980846	GAS2	0.106817306457825	0.499669169100844	0.520451231756834	0.519348461772939	0.0136358018079434	R_Bin_3
non-regulated	Gemcytabine:Q96CG3	Gemcytabine	Q96CG3	0.000184859099614274	0.0152711608330574	1.02636067223831	8127.8636898587	8127.8636898587		TRUE	0.15725121332973	0.697240267569286	15.0668834820203	16.10808613588	0.521075214345646	1	0	0.992385107125722	0.755399847414846	0	0.910085988490558	1	0	2	1	0	1	TRAF-interacting protein with FHA domain-containing protein A	5577796.66666667	TIFA	0.0591860315830017	0.474955948998721	0.521344198012966	0.520806230580476	-0.0196158662073739	R_Bin_3
non-regulated	Gemcytabine:Q86YW9	Gemcytabine	Q86YW9	-0.674285834512357	0.482431839416452	2.84617847764984	192590.546272774	192590.546272774		FALSE	0.0686797708365823	0.657191426070617	14.3570267439454	15.3982293978052	0.521282135811206	1	0	0.766076251422804	0	0.739913302972101	0.744065674849471	3	0	3	0	1	3	Mediator of RNA polymerase II transcription subunit 12-like protein	27513242.8333333	MED12L	0.301579150083451	0.381837198757935	0.482568591976667	0.76555898097149	0.00497120090688151	R_Bin_3
non-regulated	Gemcytabine:A6NK58	Gemcytabine	A6NK58	0.000126149047653304	0.00384074073908808	1.0391421025094	5649.68627147032	5649.68627147032		TRUE	0.153807214587859	0.696427297527922	15.0528835270135	16.0940861808732	0.521660730413019	1	0	0.839070680519768	0.878934510868026	0	0.964003417254486	1	0	2	1	0	1	Putative lipoyltransferase 2, mitochondrial	23825519.8	LIPT2	0.275645140582873	0.460340978229103	0.521848682160356	0.521472778635924	-0.00400340238226608	R_Bin_3
non-regulated	Gemcytabine:O60671	Gemcytabine	O60671	-20.9844041623724	0.422141166784487	0.726328223727982	226.216011742717	226.216011742717	248511.595622575	FALSE	0.139347082989364	0.617163598341231	13.6029323452987	14.6441349991584	0.522258102514384	1	0	0.688530549499948	0	0.741951574942421	0.710603973073996	2	0	1	0	1	2	Cell cycle checkpoint protein RAD1	104318099.833333	RAD1	0.555141866735139	0.344265274749974	0.422141166784487	0.726328223727982	0.00258125830563698	R_Bin_3
non-regulated	Gemcytabine:Q8N4Q0	Gemcytabine	Q8N4Q0	0.000168001225854505	-0.0013500978822031	1.04654750458869	0.342427072673469	0.342427072673469	211.821788309105	TRUE	0.0759833827189318	1.03790610613159	19.8408499021672	20.882052556027	0.522399523713711	1	1.38288057952352	0	0	0	1.29261384862735	1	2	0	0	0	2	Prostaglandin reductase 3	13859977	ZADH2	0.17486198485043	0.522399523700042	0.522652877243872	0.52214617024563	-0.0767306427266803	R_Bin_3
non-regulated	Gemcytabine:Q9Y548	Gemcytabine	Q9Y548	0.000185055683900154	-0.00141180652254661	1.0458870707368	134366.136325621	134366.136325621		TRUE	0.0623443961281466	1.08957630198655	20.4238528953692	21.4650555492289	0.522642422883388	1	0	0	1.56019104195208	1.21256015066871	0	1	0	0	1	1	0	Protein YIPF1	7839971.5	YIPF1	0.0896135575812043	0.522753988033153	0.522921335623948	0.522363509989743	0.00565347125594884	R_Bin_3
non-regulated	Gemcytabine:Q8NDZ2	Gemcytabine	Q8NDZ2	0.000310171340927797	0.0181402450182424	1.02666421946617	4434.01009029107	4434.01009029107	840454.721863323	TRUE	0.31060151646839	0.443138718749654	9.62791693564655	10.6691195895063	0.522788807723702	1	0.657832578291282	0	0.569686965806333	0.644142031758237	0.811244354721713	2	1	0	1	1	3	SUMO-interacting motif-containing protein 1	15719948.5	SIMC1	0.199126973937604	0.21183969425146	0.523238984442646	0.522338630594043	-0.0118617971481211	R_Bin_3
non-regulated	Gemcytabine:Q8N8E3	Gemcytabine	Q8N8E3	-6.52538794043908	0.47050038978167	0.705258567393628	724.523630911409	724.523630911409	20331.4417225129	FALSE	0.070235890138474	0.665963582536033	14.5161425228241	15.5573451766839	0.52403555563642	1	0	0.875350209066939	0	0.679711633662267	0.705261226707088	1	0	1	0	3	3	Centrosomal protein of 112 kDa	8335015.2	CEP112	0.0978302734625754	0.437675104533384	0.47050038978167	0.70525855884254	-0.00885454784413431	R_Bin_3
non-regulated	Gemcytabine:O14657	Gemcytabine	O14657	0.118498789607104	0.00348800138112463	1.00119225462429	73.2961507291517	73.2961507291517	2218.39677511761	TRUE	0.213378690471385	0.693800481075775	15.007535799938	16.0487384537977	0.526247778578414	1	0.508229661863877	0.820391318368356	0	1.13834956176935	0	2	1	2	0	2	1	Torsin-1B	12817133.2	TOR1B	0.163307228142252	0.336524301138868	0.687969619424568	0.361018221702305	-0.11228661767577	R_Bin_3
non-regulated	Gemcytabine:Q0P6D6	Gemcytabine	Q0P6D6	-20.9466670110142	0.358624690655551	0.85599054800371	201.497552560776	201.497552560776	48516.3288287087	FALSE	0.323419232058339	0.588804544102731	13.03845408421	14.0796567380698	0.527320351500949	1	0	0.429643206883372	0	0.955379628322486	0.756622608154923	2	0	1	0	2	2	Coiled-coil domain-containing protein 15	8304456.66666667	CCDC15	0.0966747977917576	0.229006885487164	0.358624690655551	0.85599054800371	0.0348459633959628	R_Bin_3
